contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,underlying_symbol,option_type,expiration_date,quote_timestamp,downloaded_at,source
SPY260612C00697000,2026-05-07 17:02:40+00:00,697.0,42.19,40.6,44.04,6.449997,18.046997,2.0,12.0,0.2500075,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00698000,2026-05-07 15:25:57+00:00,698.0,44.12,39.72,43.17,13.579998,44.466263,4.0,2.0,0.24793232543945312,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00700000,2026-05-07 19:16:59+00:00,700.0,39.03,37.98,41.43,-1.8700027,-4.5721335,5.0,22.0,0.2436599072265625,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00701000,2026-05-04 14:20:08+00:00,701.0,30.5,37.12,40.57,0.0,0.0,,1.0,0.24161524993896483,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00702000,2026-05-06 19:58:17+00:00,702.0,40.23,36.26,39.71,0.0,0.0,6.0,6.0,0.2394942994689941,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00703000,2026-05-06 13:34:24+00:00,703.0,34.59,35.46,38.85,0.0,0.0,1.0,4.0,0.23734283172607418,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00704000,2026-05-05 18:26:27+00:00,704.0,37.89,34.55,38.0,7.3899994,24.229506,1.0,11.0,0.23526765716552733,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00705000,2026-05-07 17:11:28+00:00,705.0,35.37,33.81,37.16,1.5599976,4.6140122,4.0,52.0,0.2332840344238281,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00706000,2026-05-06 19:02:10+00:00,706.0,35.96,32.96,36.32,0.0,0.0,1.0,7.0,0.2312393771362305,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00707000,2026-05-04 18:00:31+00:00,707.0,24.04,32.12,35.49,0.0,0.0,,12.0,0.2292710130310059,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00708000,2026-05-06 18:42:53+00:00,708.0,34.12,31.28,34.65,0.0,0.0,,3.0,0.22713480392456054,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00709000,2026-05-07 19:35:43+00:00,709.0,31.22,30.68,33.83,1.3499985,4.5195794,11.0,13.0,0.22519695709228515,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00710000,2026-05-07 19:35:43+00:00,710.0,30.43,29.63,32.55,-1.289999,-4.066832,18.0,783.0,0.21768970794677733,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00711000,2026-05-06 16:20:13+00:00,711.0,30.78,28.81,32.2,0.0,0.0,1.0,17.0,0.22126022888183594,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00712000,2026-05-06 15:13:46+00:00,712.0,29.88,28.02,31.39,0.0,0.0,1.0,130.0,0.2192460888671875,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00713000,2026-05-07 14:07:37+00:00,713.0,31.01,27.24,30.59,0.45000076,1.4725156,2.0,40.0,0.21732350067138673,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00714000,2026-05-07 13:41:13+00:00,714.0,29.81,26.37,29.8,0.01999855,0.06713176,1.0,30.0,0.2154466883850098,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00715000,2026-05-07 16:06:51+00:00,715.0,27.99,26.12,28.51,-0.25,-0.8852691,10.0,281.0,0.207741076965332,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00716000,2026-05-07 16:09:19+00:00,716.0,27.5,25.36,27.71,-0.6700001,-2.378417,1.0,161.0,0.20566590240478516,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00717000,2026-05-07 15:50:26+00:00,717.0,27.83,24.14,27.45,2.1399994,8.330087,2.0,128.0,0.20966366516113277,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00718000,2026-05-07 19:14:26+00:00,718.0,24.47,23.89,26.1,-1.7300014,-6.6030593,1.0,409.0,0.2011951219177246,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00719000,2026-05-07 18:12:06+00:00,719.0,23.84,22.66,25.93,-1.2999992,-5.171039,1.0,134.0,0.20603210968017577,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00720000,2026-05-07 19:24:42+00:00,720.0,22.14,22.44,24.22,-3.5600014,-13.852144,15.0,295.0,0.1934589932250977,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00721000,2026-05-06 18:19:02+00:00,721.0,23.97,21.74,23.8,0.0,0.0,11.0,192.0,0.19529002960205077,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00722000,2026-05-07 19:24:24+00:00,722.0,20.84,20.47,22.78,-2.539999,-10.863983,43.0,290.0,0.1903767486572266,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00723000,2026-05-07 19:22:30+00:00,723.0,20.33,19.69,22.97,-1.8999996,-8.547008,17.0,151.0,0.1987537400817871,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00724000,2026-05-07 17:33:29+00:00,724.0,19.73,19.02,22.26,-2.7000008,-12.037453,17.0,440.0,0.1970905487060547,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00725000,2026-05-07 19:56:56+00:00,725.0,19.15,19.68,19.98,-2.58,-11.872987,79.0,648.0,0.17813932220458983,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00726000,2026-05-07 19:13:58+00:00,726.0,17.93,18.35,20.01,-2.7600002,-13.339779,139.0,177.0,0.1844411390686035,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00727000,2026-05-07 15:42:21+00:00,727.0,20.75,17.7,19.11,0.7199993,3.5946045,7.0,160.0,0.1804891522216797,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00728000,2026-05-07 16:38:58+00:00,728.0,18.39,17.07,18.39,0.6399994,3.6056304,181.0,161.0,0.1783987190246582,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00729000,2026-05-07 20:14:49+00:00,729.0,17.1,16.59,18.1,-1.6900005,-8.994148,222.0,131.0,0.1808553594970703,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00730000,2026-05-07 19:53:12+00:00,730.0,15.81,15.84,16.57,-2.659999,-14.401727,126.0,631.0,0.16983862396240235,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00731000,2026-05-07 20:10:26+00:00,731.0,15.83,15.37,16.69,-1.9300003,-10.867119,182.0,243.0,0.17652190673828128,True,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00732000,2026-05-07 20:02:05+00:00,732.0,14.75,15.13,15.19,-1.9899998,-11.887692,221.0,266.0,0.1656577575683594,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00733000,2026-05-07 19:35:09+00:00,733.0,14.02,14.52,14.58,-2.209999,-13.616754,90.0,227.0,0.16425396301269532,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00734000,2026-05-07 20:00:03+00:00,734.0,13.53,13.91,13.97,-2.2800007,-14.421256,264.0,222.0,0.16274335800170897,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00735000,2026-05-07 20:14:40+00:00,735.0,13.31,13.32,13.38,-1.5999994,-10.731049,682.0,347.0,0.1613243048095703,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00736000,2026-05-07 19:36:10+00:00,736.0,12.28,12.74,12.8,-1.8800001,-13.276837,636.0,216.0,0.15990525161743163,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00737000,2026-05-07 20:02:43+00:00,737.0,12.26,12.17,12.23,-1.71,-12.240515,121.0,142.0,0.15847093978881838,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00738000,2026-05-07 20:01:34+00:00,738.0,10.97,11.62,11.67,-2.3999996,-17.950634,161.0,173.0,0.1570213693237305,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00739000,2026-05-07 20:02:43+00:00,739.0,11.17,11.08,11.13,-1.6400003,-12.8025,303.0,164.0,0.1556633506774902,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00740000,2026-05-07 19:42:23+00:00,740.0,10.07,10.55,10.61,-2.0,-16.57001,1240.0,1197.0,0.1543968838500977,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00741000,2026-05-07 19:56:45+00:00,741.0,9.61,10.04,10.1,-1.96,-16.940363,247.0,490.0,0.1530998997497559,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00742000,2026-05-07 20:04:41+00:00,742.0,9.82,9.54,9.6,-1.3800001,-12.32143,155.0,230.0,0.15178765701293945,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00743000,2026-05-07 20:02:44+00:00,743.0,9.36,9.06,9.12,-0.6199999,-6.212424,184.0,412.0,0.1505517074584961,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00744000,2026-05-07 20:05:07+00:00,744.0,8.74,8.6,8.65,-1.0700006,-10.907244,64.0,188.0,0.14930049926757813,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00745000,2026-05-07 19:41:50+00:00,745.0,7.79,8.15,8.2,-1.8500004,-19.190874,132.0,362.0,0.1481103256225586,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00746000,2026-05-07 19:15:29+00:00,746.0,7.36,7.71,7.76,-1.8799996,-20.346317,29.0,166.0,0.14692015197753905,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00747000,2026-05-07 19:34:25+00:00,747.0,6.9,7.29,7.34,-1.8200002,-20.871561,114.0,257.0,0.14579101287841795,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00748000,2026-05-07 19:48:09+00:00,748.0,6.49,6.88,6.94,-1.5500002,-19.278608,85.0,106.0,0.14475342559814453,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00749000,2026-05-07 19:21:06+00:00,749.0,5.97,6.49,6.55,-1.6200004,-21.343878,49.0,356.0,0.14368532104492188,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00750000,2026-05-07 20:05:07+00:00,750.0,6.2,6.12,6.17,-1.25,-16.778524,559.0,722.0,0.14258669921875,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00755000,2026-05-07 19:53:32+00:00,755.0,4.18,4.47,4.51,-1.3200002,-24.000002,1027.0,546.0,0.13770393554687502,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00760000,2026-05-07 20:11:22+00:00,760.0,3.13,3.17,3.21,-1.02,-24.578312,4038.0,2813.0,0.1336146209716797,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00765000,2026-05-07 20:10:45+00:00,765.0,2.2,2.18,2.22,-0.79999995,-26.666664,2972.0,2311.0,0.1301051345825195,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00770000,2026-05-07 20:00:48+00:00,770.0,1.36,1.47,1.51,-0.66999996,-33.00492,388.0,485.0,0.12757220092773439,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00775000,2026-05-07 20:00:48+00:00,775.0,0.92,0.98,1.01,-0.56,-37.837837,166.0,51.0,0.12568013000488282,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00780000,2026-05-07 18:54:54+00:00,780.0,0.59,0.66,0.68,-0.40000004,-40.404045,102.0,255.0,0.12488668090820312,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00785000,2026-05-07 20:00:57+00:00,785.0,0.44,0.45,0.47,-0.28000003,-38.888893,68.0,30.0,0.12537495727539064,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00790000,2026-05-07 17:56:32+00:00,790.0,0.31,0.32,0.34,-0.06999999,-18.421051,17.0,36.0,0.12696185546875,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00795000,2026-05-07 20:11:10+00:00,795.0,0.25,0.23,0.25,-0.18,-41.860466,5.0,4.0,0.12903703002929687,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00800000,2026-05-07 20:14:56+00:00,800.0,0.19,0.18,0.19,-0.099999994,-34.482758,159.0,365.0,0.13172255004882813,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00805000,2026-05-07 20:02:44+00:00,805.0,0.16,0.14,0.16,-0.07000001,-30.434786,49.0,26.0,0.1362391064453125,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00810000,2026-05-06 15:50:15+00:00,810.0,0.14,0.12,0.13,0.0,0.0,36.0,31.0,0.139657041015625,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00815000,2026-05-07 17:00:31+00:00,815.0,0.1,0.1,0.12,-0.050000004,-33.333336,3.0,42.0,0.145516357421875,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00820000,2026-05-06 19:04:51+00:00,820.0,0.11,0.08,0.1,0.0,0.0,,3.0,0.149422568359375,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00825000,2026-05-06 19:13:39+00:00,825.0,0.08,0.07,0.09,-0.020000003,-20.000002,45.0,10.0,0.15430533203125002,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00835000,2026-05-07 18:17:46+00:00,835.0,0.07,0.06,0.07,-0.009999998,-12.499997,4.0,115.0,0.16309430664062502,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00845000,2026-05-07 15:00:56+00:00,845.0,0.08,0.04,0.06,0.029999997,59.999996,318.0,1.0,0.17285983398437502,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00850000,2026-05-07 13:30:02+00:00,850.0,0.07,0.04,0.05,0.030000001,75.0,2.0,35.0,0.1757894921875,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00855000,2026-05-06 16:13:31+00:00,855.0,0.03,0.03,0.05,0.0,0.0,,35.0,0.18164880859375,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00875000,2026-05-07 19:26:42+00:00,875.0,0.03,0.02,0.04,0.0,0.0,123.0,6.0,0.20117986328124998,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612C00880000,2026-05-07 19:19:40+00:00,880.0,0.03,0.02,0.04,0.0,0.0,2.0,31.0,0.20703917968749996,False,REGULAR,USD,SPY,call,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00400000,2026-05-06 18:41:32+00:00,400.0,0.05,0.04,0.05,0.0,0.0,4.0,14.0,0.6367223828125,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00405000,2026-05-06 19:00:51+00:00,405.0,0.05,0.04,0.06,0.0,0.0,120.0,137.0,0.63086306640625,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00415000,2026-05-05 17:03:40+00:00,415.0,0.07,0.05,0.06,0.0,0.0,,6.0,0.6113320117187502,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00420000,2026-05-06 19:01:56+00:00,420.0,0.06,0.05,0.07,0.0,0.0,2.0,70.0,0.6035195898437502,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00425000,2026-05-05 13:34:54+00:00,425.0,0.08,0.05,0.07,0.0,0.0,,17.0,0.5918009570312501,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00430000,2026-05-06 19:01:45+00:00,430.0,0.07,0.06,0.07,0.0,0.0,,61.0,0.5839885351562499,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00435000,2026-05-06 14:09:21+00:00,435.0,0.09,0.06,0.08,0.0,0.0,1.0,206.0,0.57617611328125,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00440000,2026-05-06 16:04:03+00:00,440.0,0.08,0.07,0.08,0.0,0.0,,1.0,0.56836369140625,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00450000,2026-05-07 19:40:12+00:00,450.0,0.09,0.08,0.09,-0.060000002,-40.0,25.0,31.0,0.5507857421875001,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00455000,2026-05-06 19:13:14+00:00,455.0,0.09,0.08,0.1,0.0,0.0,,56.0,0.5429733203125001,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00460000,2026-05-07 16:08:55+00:00,460.0,0.1,0.09,0.1,0.0,0.0,1.0,27.0,0.534184345703125,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00465000,2026-05-04 15:19:14+00:00,465.0,0.15,0.09,0.11,0.0,0.0,,2.0,0.52539537109375,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00470000,2026-05-01 19:25:00+00:00,470.0,0.16,0.1,0.11,0.0,0.0,5.0,5.0,0.516606396484375,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00475000,2026-05-04 15:41:01+00:00,475.0,0.2,0.11,0.12,0.0,0.0,,16.0,0.5097705273437501,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00480000,2026-05-07 14:14:05+00:00,480.0,0.13,0.11,0.13,-0.08,-38.095238,4.0,51.0,0.5009815527343751,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00485000,2026-05-06 15:27:04+00:00,485.0,0.15,0.12,0.14,0.0,0.0,3.0,127.0,0.4975636181640626,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00490000,2026-05-05 13:36:30+00:00,490.0,0.19,0.13,0.14,0.0,0.0,100.0,107.0,0.48633326171875,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00495000,2026-05-05 20:00:13+00:00,495.0,0.21,0.14,0.15,0.0,0.0,2.0,4.0,0.47852083984375,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00500000,2026-05-06 14:10:55+00:00,500.0,0.19,0.15,0.16,0.0,0.0,,330.0,0.47070841796875,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00505000,2026-05-05 20:08:14+00:00,505.0,0.22,0.16,0.17,0.0,0.0,,37.0,0.46289599609375004,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00510000,2026-05-07 19:15:03+00:00,510.0,0.18,0.17,0.18,-0.00999999,-5.263153,1.0,69.0,0.454107021484375,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00515000,2026-05-06 18:50:19+00:00,515.0,0.2,0.18,0.19,0.0,0.0,,16.0,0.4458063232421875,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00520000,2026-05-06 19:52:45+00:00,520.0,0.22,0.19,0.2,0.0,0.0,,23.0,0.437505625,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00525000,2026-05-07 19:52:04+00:00,525.0,0.22,0.2,0.21,-0.03999999,-15.384612,1.0,1.0,0.428716650390625,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00530000,2026-05-07 15:22:00+00:00,530.0,0.24,0.21,0.23,0.0,0.0,31.0,22.0,0.42236905761718746,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00535000,2026-05-06 19:41:31+00:00,535.0,0.25,0.23,0.24,0.0,0.0,45.0,62.0,0.41358008300781246,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00540000,2026-05-01 19:25:00+00:00,540.0,0.37,0.24,0.25,0.0,0.0,5.0,5.0,0.40479110839843746,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00545000,2026-05-06 14:51:05+00:00,545.0,0.29,0.26,0.27,0.0,0.0,20.0,221.0,0.397466962890625,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00550000,2026-05-07 15:58:47+00:00,550.0,0.3,0.27,0.29,-0.00999999,-3.2258034,1.0,66.0,0.39014281738281253,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00555000,2026-05-04 16:07:19+00:00,555.0,0.52,0.29,0.31,0.0,0.0,9.0,27.0,0.38233039550781245,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00560000,2026-05-05 19:51:00+00:00,560.0,0.43,0.31,0.33,0.0,0.0,6.0,90.0,0.3745179736328125,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00565000,2026-05-05 20:01:15+00:00,565.0,0.47,0.33,0.35,0.0,0.0,5.0,45.0,0.366217275390625,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00570000,2026-05-05 19:50:47+00:00,570.0,0.49,0.36,0.37,0.0,0.0,6.0,148.0,0.3579165771484375,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00575000,2026-05-07 15:17:32+00:00,575.0,0.39,0.38,0.4,-0.060000002,-13.333334,97.0,15.0,0.3508365698242187,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00580000,2026-05-06 19:38:30+00:00,580.0,0.45,0.41,0.43,0.0,0.0,13.0,27.0,0.34326828613281246,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00585000,2026-05-07 17:47:20+00:00,585.0,0.49,0.44,0.46,-0.029999971,-5.7692256,1.0,46.0,0.3354558642578125,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00590000,2026-05-07 19:57:46+00:00,590.0,0.48,0.47,0.49,-0.03999999,-7.692306,8.0,113.0,0.32739930419921875,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260612P00595000,2026-05-07 15:03:39+00:00,595.0,0.51,0.51,0.53,-0.050000012,-8.928573,2.0,51.0,0.3200751586914062,False,REGULAR,USD,SPY,put,2026-06-12,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
