timestamp,underlying_symbol,option_symbol,market_price,bs_price,fair_value,edge,delta,gamma,regime_label,regime_probabilities,signal,transaction_cost_estimate,safety_margin,regime_probability_stable_low_volatility,regime_probability_stress_high_volatility,regime_probability_transition_uncertainty
2026-05-05T00:00:00Z,SPY,SPY260529C00700000,36.24,33.20274134008133,36.31560516357422,0.07560516357421676,11.45747184753418,-0.9599841237068176,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00701000,35.155,31.921927981726412,35.42704391479492,0.27204391479492074,11.456141471862793,-0.9494280219078064,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00703000,33.735,31.02637465655488,33.66244888305664,-0.0725511169433588,11.449602127075195,-0.9207810759544373,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00705000,31.975,29.341554277302066,31.91567039489746,-0.059329605102540484,11.436544418334961,-0.8803754448890686,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00706000,31.095,28.499403838511455,31.049480438232422,-0.04551956176757699,11.426996231079102,-0.8551050424575806,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00707000,30.225,27.66829572663562,30.18838882446289,-0.036611175537110796,11.415106773376465,-0.8261036276817322,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00708000,29.365000000000002,26.850647760525817,29.33257293701172,-0.03242706298828324,11.400603294372559,-0.7931093573570251,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00709000,28.505000000000003,26.032495194040337,28.482370376586914,-0.022629623413088495,11.38320541381836,-0.7558724880218506,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00710000,27.65,25.21597920777367,27.638032913208008,-0.011967086791990766,11.362617492675781,-0.7141526937484741,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00711000,26.805,24.420073023601105,26.799854278564453,-0.005145721435546591,11.338539123535156,-0.6677265763282776,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00712000,25.92,23.518808329304136,25.968122482299805,0.04812248229980298,11.31065845489502,-0.6163910627365112,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00713000,25.08,22.72666532741124,25.143253326416016,0.06325332641601733,11.278658866882324,-0.5599743723869324,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
